Quarter,Date,Time,Unknown,EPS,Est EPS,Date F,Est EPS diff,Est EPS diff percentage,Price,Price Return lag2,t+1 - t,t - t-1,t+1 - t-1,Price Return lag3,Price Return lag4,Action ID,Target Ticker,Payment Type,Target Industry Sector,Return Used
2010:Q3,11/25/2010,Aft-mkt,0.7833,-0.04,0.86,11/25/2010,-0.9,-22.5,17.26,-1.904212349,-1.506373117,-0.403923832,-1.904212349,-2.538949798,-3.923831506,50981870,FOLLI GA,Stock,"Consumer, Cyclical",-1.506373117
2010:Q2,8/30/2010,17:49,0.3764,1.196,0.54,8/30/2010,0.656,0.548494983,17.25,-3.779069767,-4.057971014,0.290697674,-3.779069767,-4.069767442,-5.348837209,50981870,FOLLI GA,Stock,"Consumer, Cyclical",-4.057971014
2011:Q1,5/12/2011,17:40,0.0294,0.029,0.04,5/12/2011,-0.011,-0.379310345,2.64,-0.075872534,-0.227272727,0.151745068,-0.075872534,-0.834597876,-0.986342944,53953370,PLT IM,Cash,"Consumer, Non-cyclical",-0.227272727
2015:Q1,6/6/2014,16:45,-0.2038,0.32,0.4,6/6/2014,-0.08,-0.25,64.97,0.061604805,0,0.061604805,0.061604805,0.077006006,0.077006006,84203558,JOSB US,Cash,"Consumer, Cyclical",0
2014:Q4,4/2/2014,8:00,1.0297,1.07,1.07,4/2/2014,0,0,64.48,0.15537601,-0.03101737,0.186451212,0.15537601,0.015537601,0.015537601,84203558,JOSB US,Cash,"Consumer, Cyclical",0.186451212
2014:Q3,12/5/2013,6:00,0.5144,0.51,0.5,12/5/2013,0.01,0.019607843,56.46,-0.298822289,0.460503011,-0.755844612,-0.298822289,-0.31640007,0.509755669,84203558,JOSB US,Cash,"Consumer, Cyclical",-0.755844612
2014:Q3,10/28/2014,16:02,0.1913,0.28,0.238,10/28/2014,0.042,0.15,18.43,13.41942729,9.603906674,3.481190343,13.41942729,12.68950028,21.44862437,87748868,TQNT US,Stock,Technology,9.603906674
2014:Q2,7/23/2014,16:02,0.0855,0.13,0.072,7/23/2014,0.058,0.446153846,17.25,-1.856017998,1.15942029,-2.98087739,-1.856017998,1.57480315,2.080989876,87748868,TQNT US,Stock,Technology,1.15942029
2014:Q1,4/23/2014,16:02,-0.0892,-0.06,-0.116,4/23/2014,0.056,0.933333333,13.28,7.126781695,7.530120482,-0.375093773,7.126781695,1.050262566,2.025506377,87748868,TQNT US,Stock,Technology,7.530120482
2017:Q2,8/11/2017,16:27,-0.0461,-0.21,-0.22,8/11/2017,0.01,0.047619048,22.97,-0.043497173,0.043535046,-0.086994345,-0.043497173,-0.130491518,0.043497173,148040850,PKY US,Cash,Financial,0.043535046
2013:Q1,4/26/2013,,2.6591,,,4/26/2013,,,,,,,,,,67894095,1545935D US,Stock,Communications,
2012:Q4,3/21/2013,8:00,3.0686,,,3/21/2013,,,4.05,-9.953703704,-3.950617284,-6.25,-9.953703704,-16.66666667,-18.51851852,67894095,1545935D US,Stock,Communications,-6.25
2012:Q3,10/30/2012,8:00,3.3954,,,10/30/2012,,,,,,,,,,67894095,1545935D US,Stock,Communications,
2010:Q4,6/3/2010,16:36,0.4298,0.43,0.39,6/3/2010,0.04,0.093023256,17.03,0.412979351,-0.058719906,0.471976401,0.412979351,0.353982301,0.707964602,44511497,1481878D US,Cash,"Consumer, Non-cyclical",-0.058719906
2015:Q1,4/28/2015,7:30,0.2004,0.2,0.178,4/28/2015,0.022,0.11,37.85,1.13967665,0.819022457,0.318049298,1.13967665,-0.212032865,5.009276438,103772156,RTI US,Stock,Industrial,0.318049298
2012:A,2/13/2013,,0.6248,0.623,0.667,2/13/2013,-0.044,-0.070626003,137,-0.364963504,-0.364963504,0,-0.364963504,0,0,71113463,DOCK NO,Cash,Industrial,-0.364963504
2016:Q2,8/11/2016,,10.8053,10.805,,8/11/2016,,,,,,,,,,125691730,ISAGEN CB,Cash,Utilities,
2015:A,3/2/2016,,109.0877,109.088,162.2,3/2/2016,-53.112,-0.486872983,,,,,,,,125691730,ISAGEN CB,Cash,Utilities,
2013:Q4,8/29/2013,10:15,0.25,0.31,0.309,8/29/2013,0.001,0.003225806,25.73,-0.155400155,-0.116595414,-0.038850039,-0.155400155,-0.155400155,0,73544130,0966576D US,Cash,"Consumer, Cyclical",-0.038850039
2013:Q3,5/6/2013,16:00,0.3632,0.25,0.255,5/6/2013,-0.005,-0.02,25.3,0.316205534,0.316205534,0,0.316205534,0.079051383,-0.079051383,73544130,0966576D US,Cash,"Consumer, Cyclical",0.316205534
2013:Q2,2/6/2013,16:00,0.1454,0.15,0.154,2/6/2013,-0.004,-0.026666667,24.64,2.628336756,1.420454545,1.190965092,2.628336756,2.587268994,2.464065708,73544130,0966576D US,Cash,"Consumer, Cyclical",1.420454545
2015:S1,8/28/2015,7:01,0.5999,0.043,,8/28/2015,,,116.4,0.260190807,-0.687285223,0.954032958,0.260190807,-0.260190807,-0.086730269,106952887,BPTY LN,Cash and Stock,"Consumer, Cyclical",0.954032958
2013:Q1,5/8/2013,,1.2066,1.39,1,5/8/2013,0.39,0.28057554,64.39,-0.140034231,-0.326137599,0.186712307,-0.140034231,-0.062237436,-0.280068461,61826670,CHG US,Cash,Utilities,-0.140034231
2012:Q4,2/25/2013,,0.94,,0.97,2/25/2013,,,65.12,-0.03066544,0.122850123,-0.1533272,-0.03066544,0.06133088,-0.13799448,61826670,CHG US,Cash,Utilities,-0.03066544
2012:Q3,11/9/2012,,0.6446,0.64,0.6,11/9/2012,0.04,0.0625,64.9,0,-0.077041602,0.077101002,0,0,-0.061680802,61826670,CHG US,Cash,Utilities,0
2012:Q2,8/3/2012,,0.2393,0.24,0.56,8/3/2012,-0.32,-1.333333333,65.25,0.092095165,-0.061302682,0.153491942,0.092095165,0.061396777,0.061396777,61826670,CHG US,Cash,Utilities,0.092095165
2012:Q1,4/26/2012,,1.184,1.39,1.12,4/26/2012,0.27,0.194244604,65.67,-0.045447659,0.472057256,-0.515073474,-0.045447659,-0.590819573,-0.81805787,61826670,CHG US,Cash,Utilities,-0.045447659
2016:Q1,8/10/2015,15:00,29.3462,29.05,,8/10/2015,,,769,1.178010471,0.520156047,0.654450262,1.178010471,0.654450262,-0.392670157,104664646,8394 JP,Stock,Financial,0.654450262
2015:A,5/15/2015,15:00,55.455,55.91,,5/15/2015,,,764,4.24403183,2.879581152,1.326259947,4.24403183,5.702917772,5.305039788,104664646,8394 JP,Stock,Financial,1.326259947
2013:Q3,11/11/2013,16:15,0.64,0.74,0.768,11/11/2013,-0.028,-0.037837838,30.48,-0.131190554,-0.098425197,-0.032797639,-0.131190554,0.491964579,0.327976386,78597198,SPRD US,Cash,Technology,-0.098425197
2013:Q2,8/6/2013,16:15,0.64,0.95,0.793,8/6/2013,0.157,0.165263158,29.8,-0.501504514,-0.134228188,-0.367769977,-0.501504514,-0.133734537,-0.267469074,78597198,SPRD US,Cash,Technology,-0.134228188
2012:Q1,5/10/2012,,0.26,0.24,,5/10/2012,,,19.49,0.205338809,0.15392509,0.051334702,0.205338809,0,0.102669405,63502210,KNOL US,Cash,Communications,0.205338809
2014:Q2,9/27/2013,7:00,-1.7384,-0.47,-0.493,9/27/2013,0.023,0.04893617,8.28,-1.459854015,-2.173913043,0.729927007,-1.459854015,-0.364963504,0.608272506,81737551,BB CN,Cash,Technology,0.729927007
2011:Q1,9/7/2010,8:00,0.7657,0.81,0.81,9/7/2010,0,0,42.76,10.87403599,0.865294668,9.922879177,10.87403599,12.98200514,11.85089974,44477043,CASY US,Cash,"Consumer, Cyclical",9.922879177
2010:Q4,6/15/2010,7:00,0.5177,0.51,0.426,6/15/2010,0.084,0.164705882,35.8,-0.278318954,0.083798883,-0.36181464,-0.278318954,-0.612301698,-0.584469802,44477043,CASY US,Cash,"Consumer, Cyclical",-0.36181464
2010:Q3,10/25/2010,,-0.2202,-0.048,0.036,10/25/2010,-0.084,-1.75,17.5,0.574712644,0,0.574712644,0.574712644,0.574712644,0,46145011,PROD NO,Cash and Stock,Energy,0.574712644
2010:Q2,8/16/2010,,0.02,0.022,0.044,8/16/2010,-0.022,-1,13.1,-1.132075472,0,-1.132075472,-1.132075472,-1.132075472,-1.886792453,46145011,PROD NO,Cash and Stock,Energy,-1.132075472
2015:S1,7/30/2015,14:49,-0.0601,-0.18,,7/30/2015,,,10.14,0.295857988,0.295857988,0,0.295857988,0.098619329,-0.197238659,104729961,WDF IM,Cash,"Consumer, Cyclical",0
2015:Q1,5/14/2015,17:39,-0.078,-0.154,0.01,5/14/2015,-0.164,-1.064935065,10.17,0.297029703,-0.393313668,0.693069307,0.297029703,0.198019802,0.495049505,104729961,WDF IM,Cash,"Consumer, Cyclical",-0.393313668
2011:A,5/24/2012,7:01,-0.0075,-0.008,-0.009,5/24/2012,0.001,0.125,253.5,1.6,0.197238659,1.4,1.6,1.8,2.9,61860263,COV LN,Cash,Energy,1.4
2017:Q1,5/4/2017,6:00,-0.8503,-0.8503,-0.67,5/4/2017,-0.1803,-0.212042808,16.15,-2.985074627,0.619195046,-3.582089552,-2.985074627,-4.179104478,-4.179104478,136370297,FRP US,Stock,Communications,-3.582089552
2016:Q4,3/6/2017,6:00,0.6686,0.6665,0.995,3/6/2017,-0.3285,-0.492873218,15.95,0.94637224,0.313479624,0.630914826,0.94637224,-0.94637224,0.94637224,136370297,FRP US,Stock,Communications,0.630914826
2015:S1,7/30/2015,14:39,0.0479,0.052,,7/30/2015,,,2.594,-1.793721973,1.310717039,-3.064275037,-1.793721973,-1.34529148,-1.34529148,103192695,SRN IM,Stock,"Consumer, Non-cyclical",-3.064275037
2015:Q1,4/29/2015,13:46,0.0149,0.016,,4/29/2015,,,2.79,-1.947148818,1.075268817,-2.990264256,-1.947148818,-6.467315716,-8.553546592,103192695,SRN IM,Stock,"Consumer, Non-cyclical",-2.990264256
2012:Q3,10/24/2012,16:05,0.54,0.54,0.488,10/24/2012,0.052,0.096296296,31.5,0.428503412,0.444444444,-0.015870497,0.428503412,0.491985399,0.269798445,70011103,ACOM US,Cash,Communications,0.444444444
2017:Q3,11/15/2017,,8.3159,,,11/15/2017,,,1180,0,-0.847457627,0.854700855,0,0,0.170940171,148717478,GCHE RM,Cash,"Consumer, Non-cyclical",0
2017:Q2,7/27/2017,10:00,70.9854,,,7/27/2017,,,1249,-0.160384924,-0.320256205,0.160384924,-0.160384924,-0.160384924,-0.160384924,148717478,GCHE RM,Cash,"Consumer, Non-cyclical",0.160384924
2016:Q3,11/2/2016,16:01,-0.0061,0.09,0.015,11/2/2016,0.075,0.833333333,31.04,-3.007037748,-2.319587629,-0.703774792,-3.007037748,-2.399232246,-2.303262956,124170496,CVT US,Cash,Technology,-2.319587629
2016:Q2,8/5/2016,16:15,-0.0713,0.05,-0.04,8/5/2016,0.09,1.8,31.16,2.976,3.273427471,-0.288,2.976,3.584,4.544,124170496,CVT US,Cash,Technology,3.273427471
2016:Q1,5/5/2016,17:01,-0.0153,0.07,-0.036,5/5/2016,0.106,1.514285714,35.57,-0.168020162,0.224908631,-0.392047046,-0.168020162,0.02800336,0.02800336,124170496,CVT US,Cash,Technology,0.224908631
2011:A,9/5/2011,7:07,0.0511,,0.783,9/5/2011,,,834,-0.359281437,-0.239808153,-0.119760479,-0.359281437,-0.119760479,0,55935398,MTX SJ,Cash,Basic Materials,-0.119760479
2015:Q3,11/12/2015,,-0.1985,-0.3241,-0.3,11/12/2015,-0.0241,-0.074359766,6.53,-0.758725341,0.153139357,-0.91047041,-0.758725341,-0.758725341,-0.151745068,109755512,1448479D US,Cash,Financial,-0.758725341
2017:Q3,11/1/2017,18:15,-0.0809,-0.056,-0.02,11/1/2017,-0.036,-0.642857143,9.69,2.674897119,2.992776058,-0.308641975,2.674897119,-6.172839506,-6.378600823,126871050,AHP US,Cash,Financial,2.992776058
2017:Q2,8/2/2017,16:15,0.0285,-0.09,0.16,8/2/2017,-0.25,-2.777777778,10.29,-7.305502846,-5.053449951,-2.371916509,-7.305502846,-4.648956357,-3.700189753,126871050,AHP US,Cash,Financial,-5.053449951
2017:Q1,5/3/2017,16:15,0.0803,0.0359,0.01,5/3/2017,0.0259,0.721448468,10.88,-3.342618384,-4.319852941,1.021355617,-3.342618384,-3.435468895,-4.271123491,126871050,AHP US,Cash,Financial,-4.319852941
2016:Q4,2/22/2017,16:15,0.0729,0.0798,-0.035,2/22/2017,0.1148,1.438596491,13.46,0.297840655,0.074294205,0.223380491,0.297840655,-2.233804914,-3.052866716,126871050,AHP US,Cash,Financial,0.074294205
2016:Q3,11/2/2016,16:15,-0.1357,-0.1024,0.065,11/2/2016,-0.1674,-1.634765625,12.35,-1.196172249,0.32388664,-1.515151515,-1.196172249,0.23923445,-0.398724083,126871050,AHP US,Cash,Financial,0.32388664
2016:Q2,8/3/2016,16:50,-0.0648,-0.0558,0.3,8/3/2016,-0.3558,-6.376344086,14.9,7.817811013,6.44295302,1.291638341,7.817811013,8.769544528,6.730115568,126871050,AHP US,Cash,Financial,6.44295302
2016:Q1,4/20/2016,16:05,0.0944,0.19,0.192,4/20/2016,-0.002,-0.010526316,11.9,4.388185654,3.949579832,0.421940928,4.388185654,3.375527426,1.94092827,122511030,PLCM US,Cash and Stock,Communications,3.949579832
2010:S1,8/25/2010,,0.9298,0.93,0.87,8/25/2010,0.06,0.064516129,28.8,0.523560209,0,0.523560209,0.523560209,0.523560209,0.34904014,47410770,349 HK,Cash,Financial,0.523560209
2012:S1,2/21/2012,9:00,0.063,0.154,0.119,2/21/2012,0.035,0.227272727,3.55,0.281690141,0.281690141,0,0.281690141,0.281690141,-13.52112676,57278025,CQO AU,Cash,Financial,0
2016:Q3,11/10/2016,20:32,0.2544,0.2275,0.24,11/10/2016,-0.0125,-0.054945055,23.84,-2.030667219,-0.838926174,-1.201823456,-2.030667219,-2.196435972,-0.745959387,136508022,CPFE3 BZ,Cash,Utilities,-0.838926174
2017:Q1,5/8/2017,16:56,-0.067,-0.0655,0.095,5/8/2017,-0.1605,-2.450381679,,,,,,,,141006969,SBY US,Cash,Financial,
2017:Q3,11/9/2017,15:01,0.2621,0.46,0.503,11/9/2017,-0.043,-0.093478261,29.1,0,0,0,0,0.171821306,0,149898747,PMC US,Cash,"Consumer, Non-cyclical",0
2013:Q3,9/9/2013,6:42,0.0418,0.09,0.123,9/9/2013,-0.033,-0.366666667,13.11,0.34351145,0.266971777,0.076335878,0.34351145,0.076335878,0.152671756,77500188,STEI US,Cash,"Consumer, Non-cyclical",0.076335878
2013:Q2,6/10/2013,16:17,0.0675,0.15,0.135,6/10/2013,0.015,0.1,13.05,-0.076628352,-0.076628352,0,-0.076628352,0,0.076628352,77500188,STEI US,Cash,"Consumer, Non-cyclical",-0.076628352
2011:Q1,4/21/2011,8:30,0.0989,0.09,0,4/21/2011,0.09,1,13.43,1.271503366,0.819061802,0.448765894,1.271503366,3.739715782,2.842183994,50674946,WTNY US,Stock,Financial,0.448765894
2010:Q4,1/27/2011,8:30,-0.9293,-0.96,-0.841,1/27/2011,-0.119,-0.123958333,13.5675,-0.447427293,-1.603095633,1.174496644,-0.447427293,-0.745712155,0.298284862,50674946,WTNY US,Stock,Financial,1.174496644
2016:Q2,8/8/2016,16:03,0.184,0.44,0.44,8/8/2016,0,0,24.78,0.121261116,-0.040355125,0.161681487,0.121261116,0.242522231,0.080840744,128456339,AVGTF US,Cash,Communications,-0.040355125
2016:Q4,3/1/2017,16:56,0.3172,0.37,0.435,3/1/2017,-0.065,-0.175675676,35.11,1.460071514,-3.019082882,4.618593564,1.460071514,1.728247914,1.251489869,126153816,YDKN US,Stock,Financial,-3.019082882
2016:Q3,10/19/2016,16:30,0.4329,0.43,0.425,10/19/2016,0.005,0.011627907,26.41,3.894616266,3.029155623,0.840015273,3.894616266,5.612829324,5.918289423,126153816,YDKN US,Stock,Financial,3.029155623
2011:A,2/16/2012,,0.4257,0.19,0.2,2/16/2012,-0.01,-0.052631579,3.8,-0.551724138,-5.131578947,4.827586207,-0.551724138,3.724137931,2.75862069,58300484,PAS SM,Stock,Financial,-0.551724138
2011:Q3,10/26/2011,12:00,0.0416,0.046,0.025,10/26/2011,0.021,0.456521739,3.445,0.869565217,1.015965167,-0.144927536,0.869565217,1.15942029,-1.739130435,58300484,PAS SM,Stock,Financial,-0.144927536
2011:Q3,5/10/2011,17:01,0.4766,0.43,0.367,5/10/2011,0.063,0.146511628,30.9,0.162179695,-0.064724919,0.227051573,0.162179695,0.162179695,0.064871878,53289524,SRX US,Cash,Technology,-0.064724919
2010:A,3/23/2011,,0.1087,0.388,1.295,3/23/2011,-0.907,-2.337628866,25.34,2.63420475,1.479873717,1.137497505,2.63420475,5.767311914,5.767311914,47100442,BWIN AV,Stock,"Consumer, Cyclical",2.63420475
2010:Q3,11/18/2010,,-0.1194,-0.119,0.35,11/18/2010,-0.469,-3.941176471,31.96,6.691017765,0.531914894,6.126515026,6.691017765,7.786817201,8.168686701,47100442,BWIN AV,Stock,"Consumer, Cyclical",6.691017765
2010:Q2,8/19/2010,,-0.0544,-0.08,,8/19/2010,,,37.505,-0.161637931,-1.186508466,1.037176724,-0.161637931,0.255926724,0.525323276,47100442,BWIN AV,Stock,"Consumer, Cyclical",-0.161637931
2014:Q3,11/28/2014,,-0.03,-0.316,,11/28/2014,,,1.509,-7.284768212,-7.223326706,-0.066225166,-7.284768212,-7.61589404,-4.503311258,98536413,PHR PL,Cash,Communications,-7.284768212
2017:Q2,8/7/2017,16:01,0.0764,0.13,0.14,8/7/2017,-0.01,-0.076923077,13.85,0,0.36101083,-0.35971223,0,0.35971223,0,148193002,RATE US,Cash,Communications,0.36101083
2016:Q4,2/13/2017,9:11,-1.1202,-1.1202,-1.63,2/13/2017,0.5098,0.455097304,49.5,3.092783505,1.01010101,2.06185567,3.092783505,1.030927835,-1.649484536,136812913,SVNT US,Stock,Energy,2.06185567
2016:Q2,12/16/2016,,,-1.0148,-0.73,12/16/2016,-0.2848,-0.280646433,44.35,-0.65462754,-0.766629087,0.112866817,-0.65462754,0,-0.451467269,136812913,SVNT US,Stock,Energy,-0.65462754
2016:Q1,12/16/2016,,,,-1.01,12/16/2016,,,44.35,-0.65462754,-0.766629087,0.112866817,-0.65462754,0,-0.451467269,136812913,SVNT US,Stock,Energy,-0.65462754
2010:S1,8/25/2010,18:40,,,,8/25/2010,,,115.65,0.08650519,0.043233895,0.043252595,0.08650519,0.216262976,0.216262976,45434500,SPR FP,Cash,Industrial,0.043233895
2013:Q3,11/14/2013,6:30,0.64,0.64,0.638,11/14/2013,0.002,0.003125,112.75,1.150779268,-0.993348115,2.165639725,1.150779268,0.271837622,0.081551287,83413975,PLB CN,Cash and Stock,"Consumer, Non-cyclical",2.165639725
2015:Q1,4/28/2015,9:30,0.21,0.255,,4/28/2015,,,,,,,,,,96102945,VAC1V FH,Cash,Industrial,
2014:A,2/12/2015,9:30,1,1.186,1.21,2/12/2015,-0.024,-0.020236088,34.01,0.088235294,0.058806233,0.029411765,0.088235294,0.147058824,0.147058824,96102945,VAC1V FH,Cash,Industrial,0.029411765
2014:Q3,10/22/2014,9:30,0.36,0.387,0.365,10/22/2014,0.022,0.056847545,33.2,0.149925037,0.602409639,-0.449775112,0.149925037,0.749625187,0,96102945,VAC1V FH,Cash,Industrial,-0.449775112
2012:Q1,5/3/2012,7:00,0.1772,0.34,0.328,5/3/2012,0.012,0.035294118,24.92,0,0,0,0,0.040128411,-0.040128411,61818505,FES CN,Cash,Energy,0
2011:Q4,3/5/2012,Aft-mkt,0.2034,0.21,0.342,3/5/2012,-0.132,-0.628571429,24.88,0.080418175,0.040192926,0.040209087,0.080418175,0.120627262,0.120627262,61818505,FES CN,Cash,Energy,0.040192926
2013:Q2,8/6/2013,18:15,0.0105,0.01,0.02,8/6/2013,-0.01,-1,2.66,2.264150943,1.879699248,0.377358491,2.264150943,1.886792453,2.641509434,72973797,UUU CN,Cash,Basic Materials,1.879699248
2013:Q1,5/14/2013,3:19,-0.0078,0,0.014,5/14/2013,-0.014,#NAME?,2.8,-1.071428571,-1.071428571,0,-1.071428571,-0.357142857,-0.357142857,72973797,UUU CN,Cash,Basic Materials,0
2012:Q4,3/27/2013,,0.0363,0.04,0.017,3/27/2013,0.023,0.575,2.8,1.265822785,0,1.265822785,1.265822785,0.904159132,1.265822785,72973797,UUU CN,Cash,Basic Materials,1.265822785
2015:A,3/15/2016,7:00,42.0886,14.481,12.817,3/15/2016,1.664,0.114909191,364.25,-0.068587106,0,-0.068587106,-0.068587106,-0.137174211,-0.137174211,117107549,KUNN SW,Cash,"Consumer, Cyclical",-0.068587106
2013:Q3,11/5/2013,16:05,-0.3331,-0.45,-0.117,11/5/2013,-0.333,-0.74,29.85,-0.26836632,-0.40201005,0.13418316,-0.26836632,-0.13418316,-0.36900369,81815688,MAKO US,Cash,"Consumer, Non-cyclical",-0.40201005
2017:S1,8/31/2017,7:00,0.0435,,,8/31/2017,,,229.9,0.130718954,-0.043497173,0.174291939,0.130718954,-0.087145969,-0.087145969,148845402,CHOO LN,Cash,"Consumer, Cyclical",0.174291939
2011:Q2,8/5/2011,8:44,1.5567,1.48,1.82,8/5/2011,-0.34,-0.22972973,46.5,-2.002129925,-1.053763441,-0.958466454,-2.002129925,-0.298189563,-0.511182109,56057027,ARJ US,Cash,Basic Materials,-0.958466454
2010:A,3/3/2011,12:04,0.68,,,3/3/2011,,,14.08,0.071479628,-0.568181818,0.643316655,0.071479628,0.071479628,-0.714796283,49686685,IFE1 GR,Cash,Industrial,0.643316655
2013:Q3,11/14/2013,23:53,0.2752,0.32,0.106,11/14/2013,0.214,0.66875,12.13,0.580912863,-0.082440231,0.663900415,0.580912863,0.746887967,0.663900415,81972081,PMG CN,Cash,Energy,-0.082440231
2016:Q4,3/23/2016,Aft-mkt,0.52,0.49,0.48,3/23/2016,0.01,0.020408163,28.37,-0.386371619,-0.035248502,-0.351246927,-0.386371619,0.140498771,0.421496312,114240849,TFM US,Cash,"Consumer, Non-cyclical",-0.035248502
2010:Q3,12/1/2010,,0.0052,0.0031,0.014,12/1/2010,-0.0109,-3.516129032,2850,13.20754717,5.263157895,7.547169811,13.20754717,12.26415094,16.03773585,49725814,BUMI IJ,Stock,Energy,13.20754717
2010:Q4,11/23/2010,16:04,0.0812,0.51,0.21,11/23/2010,0.3,0.588235294,12.72,0.039354585,-0.078616352,0.118063754,0.039354585,-0.039354585,0.039354585,46718350,ADCT US,Cash,Communications,-0.078616352
2010:Q3,8/4/2010,16:02,0.3593,0.21,0.196,8/4/2010,0.014,0.066666667,12.74,-0.236220472,-0.549450549,0.31496063,-0.236220472,0.078740157,0.157480315,46718350,ADCT US,Cash,Communications,-0.549450549
2017:Q3,11/6/2017,7:30,0.1424,0.1433,0.163,11/6/2017,-0.0197,-0.137473831,21.55,-0.464037123,-0.464037123,0,-0.464037123,-0.232018561,-0.928074246,152409282,CCC US,Cash,Basic Materials,0
2017:Q1,4/20/2017,8:01,0.05,-0.0507,-0.04,4/20/2017,-0.0107,-0.211045365,19.75,11.33032694,0,11.33032694,11.33032694,11.21758737,11.27395716,142096943,KCG US,Cash,Financial,11.33032694
2011:Q2,8/8/2011,6:00,1.3723,1.35,1.33,8/8/2011,0.02,0.014814815,58.79,-7.524487979,5.987412825,-12.74859009,-7.524487979,-6.752745622,-4.585930543,47080054,DTGF US,Cash and Stock,"Consumer, Non-cyclical",-12.74859009
2011:Q1,5/5/2011,6:00,0.5304,0.47,0.377,5/5/2011,0.093,0.19787234,69.85,0.374477891,-0.229062276,0.604925825,0.374477891,14.17254789,18.04695377,47080054,DTGF US,Cash and Stock,"Consumer, Non-cyclical",0.604925825
2010:Q4,2/24/2011,6:00,0.3101,0.27,0.392,2/24/2011,-0.122,-0.451851852,52.78,1.673958531,1.269420235,0.399467377,1.673958531,1.027201826,-0.266311585,47080054,DTGF US,Cash and Stock,"Consumer, Non-cyclical",0.399467377
2010:Q3,11/2/2010,6:00,1.7385,1.74,1.48,11/2/2010,0.26,0.149425287,47.11,3.866317169,0.933984292,2.905198777,3.866317169,4.587155963,5.133245959,47080054,DTGF US,Cash and Stock,"Consumer, Non-cyclical",2.905198777
2010:Q2,8/3/2010,6:00,1.3916,1.26,1.285,8/3/2010,-0.025,-0.01984127,50.17,-4.543666404,-3.268885788,-1.317859953,-4.543666404,-6.058221873,-4.48465775,47080054,DTGF US,Cash and Stock,"Consumer, Non-cyclical",-1.317859953
2015:Q2,6/8/2015,8:30,0.38,0.38,0.43,6/8/2015,-0.05,-0.131578947,41.93,0.984351338,-4.579060339,5.830388693,0.984351338,2.448258455,0.83291267,107841831,BRLI US,Stock,"Consumer, Non-cyclical",5.830388693
2010:Q1,4/21/2010,13:32,-0.1543,-0.15,0.043,4/21/2010,-0.193,-1.286666667,38.38,-0.052110474,-0.052110474,0,-0.052110474,0.078165711,0.052110474,43195085,ZNT US,Cash,Financial,0
2013:Q4,2/28/2014,16:00,-0.0485,-0.05,-0.042,2/28/2014,-0.008,-0.16,13.99,-0.213980029,0,-0.213980029,-0.213980029,-0.285306705,-0.142653352,87287084,CADX US,Cash,"Consumer, Non-cyclical",0
2016:Q3,11/4/2016,Aft-mkt,-0.135,0.08,-0.009,11/4/2016,0.089,1.1125,60.35,0.165700083,0.165700083,0,0.165700083,0.165700083,0.165700083,130155809,ININ US,Cash,Technology,0.165700083
2014:Q2,8/7/2014,6:00,-0.9266,-0.44,-0.21,8/7/2014,-0.23,-0.522727273,17.92,-10.35595442,-0.78125,-9.650095795,-10.35595442,-6.826661289,-11.06181305,92958505,AUXL US,Stock,"Consumer, Non-cyclical",-9.650095795
2014:S1,7/25/2014,7:00,0.3516,0.45,0.535,7/25/2014,-0.085,-0.188888889,19,3.557744937,-0.421052632,3.995621237,3.557744937,6.185002737,5.911330049,89720505,RIA FP,Stock,"Consumer, Non-cyclical",3.995621237
2015:Q1,4/24/2015,,0.9539,0.91,1.04,4/24/2015,-0.13,-0.142857143,38.93,-1.58446205,-1.078859491,-0.51111679,-1.58446205,-0.613340148,-1.840020445,99882031,MRH US,Stock,Financial,-1.58446205
2013:Q4,2/12/2014,,0.2053,0.12,0.11,2/12/2014,0.01,0.083333333,,,,,,,,86312605,CEC US,Cash,"Consumer, Cyclical",
2014:Q1,5/9/2014,,0.06,0.06,0.095,5/9/2014,-0.035,-0.583333333,542,0.092165899,0.184501845,-0.092165899,0.092165899,0.184331797,0.184331797,89940244,CRCL LN,Cash,Energy,0.092165899
2013:Q3,11/4/2013,16:10,0.19,0.2,0.194,11/4/2013,0.006,0.03,22.64,0.794000882,0.927561837,-0.13233348,0.794000882,2.205558006,-0.264666961,80854541,PNG US,Stock,Energy,0.927561837
2011:Q4,6/21/2011,8:30,-1.0097,-1.04,-1.007,6/21/2011,-0.033,-0.031730769,18.94,-8.341608739,-2.534318902,-5.958291956,-8.341608739,-12.26415094,-14.2999007,54655326,BKS US,Cash,"Consumer, Cyclical",-5.958291956
2012:S1,2/28/2012,,-0.0398,-0.184,,2/28/2012,,,8.14,-0.36809816,-0.245700246,-0.122699387,-0.36809816,0.36809816,0.613496933,60235630,GCL AU,Stock,Energy,-0.36809816
