Action ID,Announce Date,Target Ticker,Target ISIN,Acquirer Ticker,Announced Total Value (mil.),Payment Type,Deal Status,Completion/Termination Date
130178241,8/9/2016,PGND US,US74113L1026,1071Z SS,2284.32,Cash,Completed,10/21/2016
112028982,9/30/2015,PGIL LN,JE00B5WLXH36,1313409D RU,5760.28,Cash,Completed,12/3/2015
112317606,9/10/2015,PGI US,US7405851046,8210273Z US,976.47,Cash,Completed,12/9/2015
44624293,4/16/2010,PFWD US,US71721R4065,ORCL US,648.78,Cash,Completed,8/12/2010
139091693,1/24/2017,PFV GR,DE0006916604,7525524Z GR,656.83,Cash,Terminated,3/15/2017
129483362,7/28/2016,PFL LN,GB0003318416,AVT US,1223.56,Cash,Completed,10/18/2016
127117367,6/14/2016,PFL LN,GB0003318416,DAE SW,1211.94,Cash,Terminated,8/22/2016
82780321,10/19/2013,PFH SP,BMG7000R1088,0885781D SP,832.41,Cash or Stock,Completed,1/6/2014
116076732,11/23/2015,PFE US,US7170811035,AGN US,183831.5,Stock,Terminated,4/6/2016
63913610,5/1/2012,PFCB US,US69333Y1082,804856Z US,1164.71,Cash,Completed,7/3/2012
91119121,5/12/2014,PF US,US72348P1049,HSH US,6556.19,Cash and Stock,Terminated,6/30/2014
153168332,8/23/2017,PETR AR,ARPEPA010091,PAMP AR,816.47,Stock,Pending,12/29/2017
100008816,12/14/2014,PETM US,US7167681060,,8622.57,Cash,Completed,3/11/2015
104685220,5/4/2016,PESA AR,ARPERE010103,PAMP AR,1016.61,Cash,Completed,7/27/2016
135052318,8/10/2016,PESA AR,ARPERE010103,PAMP AR,466.63,Cash or Stock,Pending,11/14/2016
95606039,9/1/2014,PER LN,GB00B3M55Q47,1053904D LN,508.58,Cash,Completed,12/8/2014
53635260,4/12/2011,PEPR NA,LU0100194785,,1655.83,Cash,Terminated,5/9/2011
54223697,4/14/2011,PEPR NA,LU0100194785,8394653Q US,882.55,Cash,Completed,5/18/2011
66651580,7/23/2012,PEET US,US7055601006,1074556D LX,941.19,Cash,Completed,10/31/2012
91754413,5/28/2014,PDH US,US71672U1016,3097Z US,1561.09,Cash,Completed,7/16/2014
91754089,5/28/2014,PDH US,US71672U1016,3097Z US,526.22,Cash,Completed,7/16/2014
51872492,2/7/2011,PDE US,US74153Q1022,ESV US,8465.96,Cash and Stock,Completed,6/1/2011
103640371,3/4/2015,PCYC US,US7169331060,ABBV US,19776.89,Cash and Stock,Completed,5/27/2015
88654635,3/14/2014,PCRT SP,SG2D36971208,PREH SP,1158.05,Stock,Completed,2/5/2015
110928256,8/10/2015,PCP US,US7401891053,BRK/A US,35657.61,Cash,Completed,2/1/2016
115480273,11/8/2015,PCL US,US7292511083,WY US,11406,Stock,Completed,2/22/2016
97058039,10/6/2014,PCI ID,IE00BB0QZ876,DGO ID,945.67,Cash,Terminated,12/1/2014
138471006,1/10/2017,PCBK US,US69412V1089,COLB US,649.08,Stock,Completed,11/2/2017
55752334,6/28/2011,PCAR4 BZ,BRPCARACNPR0,9283106Z BZ,14275.48,Stock,Terminated,7/12/2011
108954721,10/26/2015,PBY US,US7132781094,5108 JP,1058.39,Cash,Terminated,12/29/2015
116715526,12/8/2015,PBY US,US7132781094,IEP US,1010.48,Cash,Completed,2/4/2016
61217075,1/30/2012,PBY US,US7132781094,671468Z US,1009.17,Cash,Terminated,5/29/2012
76336184,4/24/2013,PBTH US,US74344F1066,OPK US,433.81,Stock,Completed,8/30/2013
61827566,2/21/2012,PBH US,US74112D1019,LABB MM,1267.66,Cash,Terminated,5/3/2012
124695806,4/28/2016,PBG AU,AU000000PBG6,HBI US,714.32,Cash,Completed,7/19/2016
149167746,8/4/2017,PAYS LN,GB0034264548,,3941.89,Cash,Pending,12/31/2017
51117472,1/10/2011,PATNI IN,INE660F01012,IGTE US,667.26,Cash,Completed,5/12/2011
58300484,10/7/2011,PAS SM,ES0113770434,POP SM,1371.69,Stock,Completed,3/12/2012
56596445,8/1/2011,PAET US,US6954591078,WIN US,2205.44,Stock,Completed,12/1/2011
77239810,5/20/2013,PACT US,US6952551090,,499.2,Cash,Completed,3/28/2014
56127693,7/13/2011,P CN,CA74164W1068,NGX CN,472.77,Stock,Terminated,8/29/2011
52966850,3/21/2011,OXPS US,US6840101017,SCHW US,1091.37,Stock,Completed,9/2/2011
101592992,2/12/2015,OWW US,US68557K1097,EXPE US,1595.5,Cash,Completed,9/17/2015
94985834,8/14/2014,OVTI US,US6821281036,,1223.62,Cash,Completed,1/29/2016
129260561,7/25/2016,OUTR US,US6900701078,APO US,1528.06,Cash,Completed,9/28/2016
69721740,10/11/2012,OSK US,US6882392011,253163Z US,3245.02,Cash,Terminated,12/4/2012
43437940,3/1/2010,OSIP US,US6710401034,4503 JP,3259.09,Cash,Completed,6/9/2010
112156513,9/8/2015,OSH AU,PG0008579883,WPL AU,10957.08,Stock,Terminated,12/7/2015
